session_id,timestamp,condition,history_category,history_intensity,history_video_count,video_id,url,category,depth,total_seen_depth,watch_time,is_sponsored,include_in_prediction,sponsored_skipped_before
20260428_183639,2026-04-28T18:41:22.546185,sport_history_8,sport,8,8,OxggIwD5pRE,https://www.youtube.com/shorts/OxggIwD5pRE,Sports,14,18,1.5,0,1,4
20260428_183639,2026-04-28T18:41:31.820436,sport_history_8,sport,8,8,3B1b1R2wiKo,https://www.youtube.com/shorts/3B1b1R2wiKo,People & Blogs,15,19,1.5,0,1,4
20260428_184138,2026-04-28T18:43:38.441393,sport_history_8,sport,8,8,cjIujsLCVb8,https://www.youtube.com/shorts/cjIujsLCVb8,People & Blogs,1,1,1.5,0,1,0
20260428_184138,2026-04-28T18:43:52.762734,sport_history_8,sport,8,8,OoBf9tfZRMc,https://www.youtube.com/shorts/OoBf9tfZRMc,People & Blogs,2,2,1.5,0,1,0
20260428_184138,2026-04-28T18:44:01.766473,sport_history_8,sport,8,8,ubjRlqhfk2E,https://www.youtube.com/shorts/ubjRlqhfk2E,People & Blogs,3,3,1.5,0,1,0
20260428_184138,2026-04-28T18:44:20.649854,sport_history_8,sport,8,8,r_n5w_UIRRE,https://www.youtube.com/shorts/r_n5w_UIRRE,People & Blogs,4,5,1.5,0,1,1
20260428_184138,2026-04-28T18:44:29.767249,sport_history_8,sport,8,8,r9gbURyUdms,https://www.youtube.com/shorts/r9gbURyUdms,People & Blogs,5,6,1.5,0,1,1
20260428_184138,2026-04-28T18:44:39.126857,sport_history_8,sport,8,8,jEgn5tzH5BU,https://www.youtube.com/shorts/jEgn5tzH5BU,People & Blogs,6,7,1.5,0,1,1
20260428_184138,2026-04-28T18:44:48.314414,sport_history_8,sport,8,8,jy2HsMK6tog,https://www.youtube.com/shorts/jy2HsMK6tog,People & Blogs,7,8,1.5,0,1,1
20260428_184138,2026-04-28T18:45:07.580463,sport_history_8,sport,8,8,IvPQz3OtxIY,https://www.youtube.com/shorts/IvPQz3OtxIY,Entertainment,8,10,1.5,0,1,2
20260428_184138,2026-04-28T18:45:17.002911,sport_history_8,sport,8,8,e2V7fFj7ExA,https://www.youtube.com/shorts/e2V7fFj7ExA,Entertainment,9,11,1.5,0,1,2
20260428_184138,2026-04-28T18:45:36.453607,sport_history_8,sport,8,8,UNPsg5ROMRw,https://www.youtube.com/shorts/UNPsg5ROMRw,People & Blogs,10,13,1.5,0,1,3
20260428_184138,2026-04-28T18:45:46.121951,sport_history_8,sport,8,8,8SELs-rbkcU,https://www.youtube.com/shorts/8SELs-rbkcU,Sports,11,14,1.5,0,1,3
20260428_184138,2026-04-28T18:45:54.957474,sport_history_8,sport,8,8,-yBeu3HUs80,https://www.youtube.com/shorts/-yBeu3HUs80,People & Blogs,12,15,1.5,0,1,3
20260428_184138,2026-04-28T18:46:13.919749,sport_history_8,sport,8,8,9mnvjqvSEgM,https://www.youtube.com/shorts/9mnvjqvSEgM,Sports,13,17,1.5,0,1,4
20260428_184138,2026-04-28T18:46:23.266023,sport_history_8,sport,8,8,J_jcOne1K-E,https://www.youtube.com/shorts/J_jcOne1K-E,People & Blogs,14,18,1.5,0,1,4
20260428_184138,2026-04-28T18:46:32.075419,sport_history_8,sport,8,8,dvqv5oRAUgQ,https://www.youtube.com/shorts/dvqv5oRAUgQ,People & Blogs,15,19,1.5,0,1,4
20260428_184639,2026-04-28T18:48:38.173892,sport_history_8,sport,8,8,yvxNh1ELQhU,https://www.youtube.com/shorts/yvxNh1ELQhU,People & Blogs,1,1,1.5,0,1,0
20260428_184639,2026-04-28T18:48:51.369843,sport_history_8,sport,8,8,p9PmS6n2-_s,https://www.youtube.com/shorts/p9PmS6n2-_s,People & Blogs,2,2,1.5,0,1,0
20260428_184639,2026-04-28T18:49:00.655236,sport_history_8,sport,8,8,SGdgaaeeZYg,https://www.youtube.com/shorts/SGdgaaeeZYg,Entertainment,3,3,1.5,0,1,0
20260428_184639,2026-04-28T18:49:19.554226,sport_history_8,sport,8,8,kfzOQIivU0U,https://www.youtube.com/shorts/kfzOQIivU0U,Film & Animation,4,5,1.5,0,1,1
20260428_184639,2026-04-28T18:49:28.173861,sport_history_8,sport,8,8,og8Z4LxNZIM,https://www.youtube.com/shorts/og8Z4LxNZIM,Entertainment,5,6,1.5,0,1,1
20260428_184639,2026-04-28T18:49:37.205021,sport_history_8,sport,8,8,TBDzDcYOj0s,https://www.youtube.com/shorts/TBDzDcYOj0s,Sports,6,7,1.5,0,1,1
20260428_184639,2026-04-28T18:49:46.003290,sport_history_8,sport,8,8,t0TB7zqz53U,https://www.youtube.com/shorts/t0TB7zqz53U,Entertainment,7,8,1.5,0,1,1
20260428_184639,2026-04-28T18:50:04.955488,sport_history_8,sport,8,8,qi03rhonIWA,https://www.youtube.com/shorts/qi03rhonIWA,Gaming,8,10,1.5,0,1,2
20260428_184639,2026-04-28T18:50:14.783214,sport_history_8,sport,8,8,XzWk6RaVnhU,https://www.youtube.com/shorts/XzWk6RaVnhU,People & Blogs,9,11,1.5,0,1,2
20260428_184639,2026-04-28T18:50:23.738502,sport_history_8,sport,8,8,70YbOy58ujc,https://www.youtube.com/shorts/70YbOy58ujc,Sports,10,12,1.5,0,1,2
20260428_184639,2026-04-28T18:50:32.983423,sport_history_8,sport,8,8,xyenMrAJZCU,https://www.youtube.com/shorts/xyenMrAJZCU,People & Blogs,11,13,1.5,0,1,2
20260428_184639,2026-04-28T18:50:51.171944,sport_history_8,sport,8,8,gN-vEfVm70M,https://www.youtube.com/shorts/gN-vEfVm70M,Comedy,12,15,1.5,0,1,3
20260428_184639,2026-04-28T18:51:00.441163,sport_history_8,sport,8,8,MaB1h2LUhWI,https://www.youtube.com/shorts/MaB1h2LUhWI,People & Blogs,13,16,1.5,0,1,3
20260428_184639,2026-04-28T18:51:09.751683,sport_history_8,sport,8,8,fohDqV7kiyk,https://www.youtube.com/shorts/fohDqV7kiyk,Howto & Style,14,17,1.5,0,1,3
20260428_184639,2026-04-28T18:51:19.027339,sport_history_8,sport,8,8,tMlUUpBidLk,https://www.youtube.com/shorts/tMlUUpBidLk,People & Blogs,15,18,1.5,0,1,3
20260428_185126,2026-04-28T18:53:25.651665,sport_history_8,sport,8,8,4ZFnY_vyVck,https://www.youtube.com/shorts/4ZFnY_vyVck,People & Blogs,1,1,1.5,0,1,0
20260428_185126,2026-04-28T18:53:39.151387,sport_history_8,sport,8,8,DZbfMnsub1w,https://www.youtube.com/shorts/DZbfMnsub1w,People & Blogs,2,2,1.5,0,1,0
20260428_185126,2026-04-28T18:53:48.234667,sport_history_8,sport,8,8,gcZwyR12EW4,https://www.youtube.com/shorts/gcZwyR12EW4,People & Blogs,3,3,1.5,0,1,0
20260428_185126,2026-04-28T18:54:07.750614,sport_history_8,sport,8,8,yYi7kEXw_0I,https://www.youtube.com/shorts/yYi7kEXw_0I,Sports,4,5,1.5,0,1,1
20260428_185126,2026-04-28T18:54:17.552492,sport_history_8,sport,8,8,ivWMw-5BNTM,https://www.youtube.com/shorts/ivWMw-5BNTM,Entertainment,5,6,1.5,0,1,1
20260428_185126,2026-04-28T18:54:36.534013,sport_history_8,sport,8,8,EbIhlO1X4M8,https://www.youtube.com/shorts/EbIhlO1X4M8,People & Blogs,6,8,1.5,0,1,2
20260428_185126,2026-04-28T18:54:46.134075,sport_history_8,sport,8,8,KyvzupEnONw,https://www.youtube.com/shorts/KyvzupEnONw,Entertainment,7,9,1.5,0,1,2
20260428_185126,2026-04-28T18:55:04.798179,sport_history_8,sport,8,8,gOoYyncE1Cs,https://www.youtube.com/shorts/gOoYyncE1Cs,Comedy,8,11,1.5,0,1,3
20260428_185126,2026-04-28T18:55:14.408660,sport_history_8,sport,8,8,RjesBhrh1QU,https://www.youtube.com/shorts/RjesBhrh1QU,Sports,9,12,1.5,0,1,3
20260428_185126,2026-04-28T18:55:23.872156,sport_history_8,sport,8,8,ZSUtw-b603g,https://www.youtube.com/shorts/ZSUtw-b603g,Sports,10,13,1.5,0,1,3
20260428_185126,2026-04-28T18:55:33.456486,sport_history_8,sport,8,8,H6UaBDm7mzw,https://www.youtube.com/shorts/H6UaBDm7mzw,People & Blogs,11,14,1.5,0,1,3
20260428_185126,2026-04-28T18:55:42.822241,sport_history_8,sport,8,8,1LauKtbgkpo,https://www.youtube.com/shorts/1LauKtbgkpo,Education,12,15,1.5,0,1,3
20260428_185126,2026-04-28T18:56:01.594245,sport_history_8,sport,8,8,PhSN891_gN8,https://www.youtube.com/shorts/PhSN891_gN8,Film & Animation,13,17,1.5,0,1,4
20260428_185126,2026-04-28T18:56:10.914789,sport_history_8,sport,8,8,rddad4tBHek,https://www.youtube.com/shorts/rddad4tBHek,People & Blogs,14,18,1.5,0,1,4
20260428_185126,2026-04-28T18:56:30.710328,sport_history_8,sport,8,8,VFP9FXiurKU,https://www.youtube.com/shorts/VFP9FXiurKU,Entertainment,15,20,1.5,0,1,5
20260428_185638,2026-04-28T18:58:40.125098,sport_history_8,sport,8,8,dOOFAXe8qeU,https://www.youtube.com/shorts/dOOFAXe8qeU,Education,1,1,1.5,0,1,0
20260428_185638,2026-04-28T18:58:53.395413,sport_history_8,sport,8,8,1TsJepgWuSU,https://www.youtube.com/shorts/1TsJepgWuSU,Entertainment,2,2,1.5,0,1,0
20260428_185638,2026-04-28T18:59:02.821180,sport_history_8,sport,8,8,b9Ysu2-9XQw,https://www.youtube.com/shorts/b9Ysu2-9XQw,Entertainment,3,3,1.5,0,1,0
20260428_185638,2026-04-28T18:59:22.106477,sport_history_8,sport,8,8,pKIMiqw_iow,https://www.youtube.com/shorts/pKIMiqw_iow,People & Blogs,4,5,1.5,0,1,1
20260428_185638,2026-04-28T18:59:31.568916,sport_history_8,sport,8,8,1ZihvHfvZW4,https://www.youtube.com/shorts/1ZihvHfvZW4,Entertainment,5,6,1.5,0,1,1
20260428_185638,2026-04-28T18:59:50.512561,sport_history_8,sport,8,8,kfzOQIivU0U,https://www.youtube.com/shorts/kfzOQIivU0U,Film & Animation,6,8,1.5,0,1,2
20260428_185638,2026-04-28T19:00:00.255897,sport_history_8,sport,8,8,Is50JeD7X8o,https://www.youtube.com/shorts/Is50JeD7X8o,People & Blogs,7,9,1.5,0,1,2
20260428_185638,2026-04-28T19:00:19.801354,sport_history_8,sport,8,8,mUq2wwR-bT8,https://www.youtube.com/shorts/mUq2wwR-bT8,People & Blogs,8,11,1.5,0,1,3
20260428_185638,2026-04-28T19:00:30.434486,sport_history_8,sport,8,8,j_StmgE2rMI,https://www.youtube.com/shorts/j_StmgE2rMI,Entertainment,9,12,1.5,0,1,3
20260428_185638,2026-04-28T19:00:49.446791,sport_history_8,sport,8,8,IP0sWqNeaH8,https://www.youtube.com/shorts/IP0sWqNeaH8,Sports,10,14,1.5,0,1,4
20260428_185638,2026-04-28T19:00:58.437197,sport_history_8,sport,8,8,d9ijRYmEuA8,https://www.youtube.com/shorts/d9ijRYmEuA8,Entertainment,11,15,1.5,0,1,4
20260428_185638,2026-04-28T19:01:17.971149,sport_history_8,sport,8,8,nY6GiFuYjgg,https://www.youtube.com/shorts/nY6GiFuYjgg,People & Blogs,12,17,1.5,0,1,5
20260428_185638,2026-04-28T19:01:27.077375,sport_history_8,sport,8,8,glbRZOUVM0U,https://www.youtube.com/shorts/glbRZOUVM0U,Science & Technology,13,18,1.5,0,1,5
20260428_185638,2026-04-28T19:01:36.390842,sport_history_8,sport,8,8,cVAR4muZM40,https://www.youtube.com/shorts/cVAR4muZM40,Education,14,19,1.5,0,1,5
20260428_185638,2026-04-28T19:01:46.179080,sport_history_8,sport,8,8,9cWPEHLryx4,https://www.youtube.com/shorts/9cWPEHLryx4,Sports,15,20,1.5,0,1,5
